1,2004-02-28,01:05:16.649448,7,19.4298,38.9401,1
2,2004-02-28,01:05:46.546353,7,19.42,39.0763,1
3,2004-02-28,01:06:16.766558,7,19.4298,39.1443,1
4,2004-02-28,01:06:46.58428,7,19.42,39.2123,1
5,2004-02-28,01:07:16.511303,7,19.42,39.2803,1
6,2004-02-28,01:07:46.51801,7,19.4102,39.1443,1
7,2004-02-28,01:08:16.046134,7,19.42,39.1443,1
8,2004-02-28,01:08:46.607604,7,19.4004,39.3483,1
9,2004-02-28,01:09:16.530298,7,19.4004,39.3483,1
10,2004-02-28,01:10:16.572357,7,19.3906,39.2463,1
11,2004-02-28,01:10:46.401481,7,19.4004,39.2463,1
12,2004-02-28,01:11:16.085541,7,19.3808,39.1443,1
13,2004-02-28,01:11:46.766482,7,19.3906,39.2123,1
14,2004-02-28,01:12:16.223943,7,19.3808,39.1443,1
15,2004-02-28,01:12:46.062762,7,19.3906,39.1443,1
16,2004-02-28,01:13:46.222371,7,19.3612,39.0763,1
17,2004-02-28,01:14:16.762864,7,19.3612,39.0422,1
18,2004-02-28,01:15:16.213717,7,19.3514,39.0082,1
19,2004-02-28,01:15:45.9673,7,19.3514,39.0082,1
20,2004-02-28,01:16:16.74668,7,19.3612,38.9401,1
21,2004-02-28,01:16:46.46883,7,19.3612,38.8379,1
22,2004-02-28,01:17:16.469835,7,19.3416,38.7698,1
23,2004-02-28,01:17:46.768333,7,19.322,38.8039,1
24,2004-02-28,01:18:16.320195,7,19.3318,38.8379,1
25,2004-02-28,01:18:46.136122,7,19.322,38.8039,1
26,2004-02-28,01:19:16.596797,7,19.322,38.7698,1
27,2004-02-28,01:19:46.495618,7,19.3318,38.7016,1
28,2004-02-28,01:20:16.414927,7,19.322,38.7357,1
29,2004-02-28,01:21:16.224888,7,19.322,38.7016,1
30,2004-02-28,01:21:46.020043,7,19.322,38.6675,1
31,2004-02-28,01:22:16.492039,7,19.3122,38.7357,1
32,2004-02-28,01:22:46.229529,7,19.2926,38.7016,1
33,2004-02-28,01:23:16.806684,7,19.2926,38.7357,1
34,2004-02-28,01:23:46.626006,7,19.2926,38.7698,1
35,2004-02-28,01:24:46.509822,7,19.2828,38.872,1
36,2004-02-28,01:25:46.314684,7,19.2828,39.0082,1
37,2004-02-28,01:27:46.803128,7,19.2828,39.2123,1
38,2004-02-28,01:28:16.010476,7,19.273,39.1783,1
39,2004-02-28,01:28:46.778554,7,19.2632,39.2463,1
40,2004-02-28,01:29:46.499307,7,19.2828,39.5181,1
41,2004-02-28,01:30:16.809187,7,19.2632,39.2803,1
42,2004-02-28,01:31:16.770969,7,19.2534,39.2803,1
43,2004-02-28,01:31:46.772702,7,19.2534,39.2123,1
44,2004-02-28,01:32:16.789464,7,19.2436,39.2803,1
45,2004-02-28,01:32:46.768433,7,19.2436,39.2123,1
46,2004-02-28,01:33:16.765807,7,19.2436,39.2123,1
47,2004-02-28,01:33:46.518746,7,19.2338,39.1443,1
48,2004-02-28,01:34:16.290839,7,19.2436,39.0763,1
49,2004-02-28,01:34:46.770177,7,19.224,39.0763,1
50,2004-02-28,01:35:16.31019,7,19.224,39.0763,1
51,2004-02-28,01:35:46.047415,7,19.2044,39.0082,1
52,2004-02-28,01:36:16.058488,7,19.2142,39.0082,1
53,2004-02-28,01:36:46.668703,7,19.2044,39.0082,1
54,2004-02-28,01:37:46.052228,7,19.1848,38.9401,1
55,2004-02-28,01:38:16.083162,7,19.1946,38.9061,1
56,2004-02-28,01:38:46.282982,7,19.2044,38.872,1
57,2004-02-28,01:39:46.40116,7,19.1946,38.8039,1
58,2004-02-28,01:40:16.869283,7,19.1848,38.8039,1
