1,2004-02-28,01:18:46.618062,49,17.4698,39.9591,1
2,2004-02-28,01:19:46.938893,49,49.5353809324867,97.58800687902823,-1
3,2004-02-28,01:20:16.857551,49,17.4796,39.9929,1
4,2004-02-28,01:22:45.807916,49,17.46,40.0268,1
5,2004-02-28,01:29:16.088637,49,17.4404,40.0268,1
6,2004-02-28,01:36:16.745564,49,17.3914,40.1622,1
7,2004-02-28,01:38:16.630238,49,17.3718,40.1961,1
8,2004-02-28,01:39:16.130709,49,17.3914,40.1622,1
9,2004-02-28,01:39:46.03396,49,17.3914,40.1961,1
10,2004-02-28,01:40:16.861385,49,17.3816,40.1622,1
11,2004-02-28,01:43:46.856608,49,17.3816,40.2299,1
12,2004-02-28,01:45:46.074491,49,17.3816,40.1961,1
13,2004-02-28,01:49:16.096911,49,17.3424,40.2976,1
14,2004-02-28,01:52:46.905445,49,17.3326,40.2976,1
15,2004-02-28,02:37:46.602723,49,16.97,40.7368,1
16,2004-02-28,02:53:46.208257,49,16.8524,40.973,1
17,2004-02-28,02:55:16.501641,49,16.823,41.0404,1
18,2004-02-28,03:56:16.25982,49,56.191517412025505,101.18747070059445,-1
19,2004-02-28,03:57:47.057574,49,16.5094,41.478,1
20,2004-02-28,03:58:16.691988,49,16.5192,41.4444,1
21,2004-02-28,03:58:46.571705,49,16.4996,41.5116,1
22,2004-02-28,03:59:16.458255,49,16.4996,41.5116,1
23,2004-02-28,03:59:46.813206,49,16.4898,41.5116,1
24,2004-02-28,04:02:17.458883,49,16.4604,41.5453,1
25,2004-02-28,04:02:47.032907,49,16.4604,41.5789,1
26,2004-02-28,04:03:46.479807,49,63.22254993323881,107.83692755560944,-1
27,2004-02-28,04:04:46.955133,49,58.925586110534525,113.14447361669605,-1
28,2004-02-28,04:05:46.407155,49,16.4506,41.5453,1
29,2004-02-28,04:06:17.084503,49,57.181409896551415,124.34671409454802,-1
30,2004-02-28,04:06:46.555346,49,16.4408,41.5453,1
31,2004-02-28,04:08:16.952428,49,16.4212,41.5453,1
32,2004-02-28,04:10:16.310257,49,16.382,41.6461,1
33,2004-02-28,04:11:46.606179,49,16.3722,41.6461,1
34,2004-02-28,04:13:16.877128,49,52.6418275909939,96.74993067711878,-1
35,2004-02-28,04:13:46.576915,49,16.3624,41.5789,1
36,2004-02-28,04:14:16.651931,49,16.3526,41.6797,1
37,2004-02-28,04:18:46.384601,49,16.2938,41.6797,1
38,2004-02-28,04:19:47.006814,49,16.284000000000002,41.6797,1
39,2004-02-28,04:20:46.549491,49,16.284000000000002,41.6797,1
40,2004-02-28,04:22:47.239419,49,16.2644,41.7133,1
41,2004-02-28,04:23:47.180567,49,16.2448,41.7133,1
42,2004-02-28,04:25:17.24612,49,16.235,41.7133,1
43,2004-02-28,04:25:46.984932,49,16.2448,41.7133,1
44,2004-02-28,04:26:17.150629,49,16.235,41.7133,1
45,2004-02-28,04:26:46.276464,49,16.2252,41.7805,1
46,2004-02-28,04:27:46.450294,49,16.2252,41.7805,1
47,2004-02-28,04:32:46.650082,49,61.992985974079794,99.86421668828001,-1
48,2004-02-28,04:33:16.526864,49,57.131483428334704,102.58577792475768,-1
49,2004-02-28,04:34:46.828433,49,40.66789648423207,98.37603159602764,-1
50,2004-02-28,04:35:16.765616,49,16.186,41.7805,1
51,2004-02-28,04:37:47.420985,49,16.186,41.7469,1
52,2004-02-28,04:39:16.998082,49,16.1664,41.81399999999999,1
53,2004-02-28,04:39:47.147935,49,16.1664,41.7805,1
54,2004-02-28,04:41:46.676465,49,60.966732903605894,109.61823002942073,-1
55,2004-02-28,04:42:17.059175,49,45.58782239887233,114.58048272847729,-1
56,2004-02-28,04:43:16.75022,49,46.424830626909625,113.08324261084572,-1
57,2004-02-28,04:43:47.210518,49,57.46257926251478,97.39141591613947,-1
58,2004-02-28,04:45:17.000388,49,16.137,41.8476,1
59,2004-02-28,04:46:16.695642,49,16.1272,41.8476,1
60,2004-02-28,04:47:47.137149,49,16.1272,41.8476,1
61,2004-02-28,04:49:17.368031,49,16.0978,41.8476,1
62,2004-02-28,04:51:17.162745,49,16.0978,41.8476,1
63,2004-02-28,04:56:47.030908,49,16.0586,41.9147,1
64,2004-02-28,05:01:16.69954,49,16.0292,41.9483,1
65,2004-02-28,06:31:47.608631,49,15.6764,42.6182,1
66,2004-02-28,06:32:18.068758,49,15.6764,42.5847,1
67,2004-02-28,06:32:46.910584,49,15.6764,42.5847,1
68,2004-02-28,06:35:47.751576,49,15.696,42.5847,1
69,2004-02-28,06:36:17.166522,49,15.696,42.5847,1
70,2004-02-28,06:39:47.413569,49,15.696,42.5847,1
71,2004-02-28,06:41:17.022175,49,15.7156,42.5513,1
72,2004-02-28,06:42:16.724158,49,15.7156,42.5178,1
73,2004-02-28,06:43:46.702759,49,15.696,42.5847,1
74,2004-02-28,06:45:47.739564,49,15.696,42.5847,1
75,2004-02-28,06:46:46.892542,49,15.6764,42.6182,1
76,2004-02-28,06:48:17.09704,49,15.6862,42.5847,1
77,2004-02-28,06:50:17.718181,49,15.6862,42.5847,1
78,2004-02-28,06:54:17.123341,49,15.6764,42.6182,1
79,2004-02-28,06:58:17.557791,49,15.6666,42.6516,1
80,2004-02-28,06:59:17.839116,49,15.647,42.6516,1
81,2004-02-28,07:00:17.504334,49,15.6568,42.685,1
82,2004-02-28,07:01:46.635635,49,15.6176,42.7185,1
83,2004-02-28,07:02:17.357945,49,15.6274,42.7185,1
84,2004-02-28,07:27:17.71357,49,15.7744,42.38399999999999,1
85,2004-02-28,08:15:17.958244,49,16.6368,41.0404,1
86,2004-02-28,08:16:47.180151,49,16.676,40.973,1
87,2004-02-28,08:17:47.959011,49,16.6956,40.9392,1
88,2004-02-28,08:18:18.12315,49,16.7152,40.9055,1
89,2004-02-28,10:20:47.454045,49,20.1648,36.8183,1
90,2004-02-28,10:22:17.53542,49,20.3314,36.4741,1
91,2004-02-28,10:24:18.028384,49,20.3412,36.543,1
92,2004-02-28,10:25:47.605647,49,20.3118,36.6807,1
93,2004-02-28,10:26:48.959288,49,20.3412,36.5774,1
94,2004-02-28,10:27:18.271011,49,55.525469822628295,100.53174410720229,-1
95,2004-02-28,10:28:46.671994,49,20.4196,36.5085,1
96,2004-02-28,10:29:51.171655,49,20.449,36.4741,1
97,2004-02-28,10:31:48.304874,49,55.23255128243628,98.38605078387363,-1
98,2004-02-28,10:32:49.026989,49,20.5176,36.6118,1
99,2004-02-28,10:34:18.155948,49,20.5372,36.6118,1
100,2004-02-28,10:34:47.155421,49,20.5176,36.6807,1
101,2004-02-28,10:35:18.667572,49,20.5274,36.7151,1
102,2004-02-28,10:38:48.319228,49,20.6058,36.543,1
103,2004-02-28,10:39:17.924016,49,20.6548,36.4741,1
104,2004-02-28,10:39:48.841315,49,20.6352,36.4741,1
105,2004-02-28,10:40:18.162294,49,51.608895431252776,103.90752331320675,-1
106,2004-02-28,10:41:48.115516,49,20.7626,36.1983,1
107,2004-02-28,10:44:16.988786,49,20.8508,36.0257,1
108,2004-02-28,10:45:18.48268,49,20.8312,36.0603,1
109,2004-02-28,10:46:18.587111,49,20.8312,36.0603,1
110,2004-02-28,10:47:17.001529,49,20.841,36.1293,1
111,2004-02-28,10:47:48.047608,49,20.8508,36.0603,1
112,2004-02-28,10:50:18.649964,49,20.8704,35.9912,1
113,2004-02-28,10:52:48.77799,49,20.9194,35.9567,1
114,2004-02-28,10:53:17.20892,49,20.9194,35.8876,1
115,2004-02-28,10:54:17.994129,49,20.939,35.9221,1
116,2004-02-28,10:58:18.183994,49,20.9978,35.7839,1
117,2004-02-28,11:00:18.163307,49,68.29527450166988,97.37891746073679,-1
118,2004-02-28,11:04:18.281616,49,21.184,35.438,1
119,2004-02-28,11:04:48.447263,49,21.2134,35.4034,1
120,2004-02-28,11:11:48.807975,49,21.2134,35.6456,1
121,2004-02-28,11:12:17.316521,49,21.2134,35.5764,1
122,2004-02-28,11:13:17.159003,49,21.3016,35.438,1
123,2004-02-28,11:14:18.673559,49,21.38,35.2302,1
124,2004-02-28,11:15:48.265186,49,21.429,35.2302,1
125,2004-02-28,11:16:17.212085,49,21.4192,35.2302,1
126,2004-02-28,11:17:17.948162,49,21.4388,35.2995,1
127,2004-02-28,11:18:48.093396,49,21.4682,35.2302,1
128,2004-02-28,11:21:16.958942,49,59.92854657483925,97.21945557399127,-1
129,2004-02-28,11:24:17.244746,49,21.5466,35.1955,1
130,2004-02-28,11:25:48.06166,49,21.5858,35.1609,1
131,2004-02-28,11:26:47.357624,49,21.6054,35.1609,1
132,2004-02-28,11:27:49.109731,49,21.6152,35.1609,1
133,2004-02-28,11:29:47.268519,49,21.6152,35.1609,1
134,2004-02-28,11:30:18.246946,49,21.6348,35.0915,1
135,2004-02-28,11:34:17.923023,49,21.5956,35.2995,1
136,2004-02-28,11:35:18.056251,49,21.5858,35.3687,1
137,2004-02-28,11:35:49.149538,49,21.6054,35.3341,1
138,2004-02-28,11:39:49.444306,49,21.5662,35.5072,1
139,2004-02-28,11:40:47.546808,49,21.5956,35.4726,1
140,2004-02-28,11:41:48.698449,49,21.6152,35.5072,1
141,2004-02-28,11:42:17.549321,49,21.6152,35.4726,1
142,2004-02-28,11:49:47.048627,49,21.7524,35.3341,1
143,2004-02-28,11:52:49.594317,49,21.8112,35.1955,1
144,2004-02-28,11:53:48.261102,49,21.8504,35.0915,1
145,2004-02-28,11:55:17.399006,49,21.8798,35.0222,1
146,2004-02-28,11:55:46.941422,49,21.8798,35.0222,1
147,2004-02-28,11:56:18.821667,49,21.8896,35.0222,1
148,2004-02-28,11:56:49.24036,49,21.8994,34.9875,1
149,2004-02-28,11:57:17.490372,49,21.919,34.9528,1
150,2004-02-28,11:57:47.351232,49,21.9386,34.9875,1
151,2004-02-28,11:58:49.995606,49,21.9288,35.0222,1
152,2004-02-28,11:59:17.095083,49,21.9092,35.0568,1
153,2004-02-28,11:59:48.895461,49,21.919,35.0915,1
154,2004-02-28,12:01:18.468395,49,21.9092,35.0915,1
155,2004-02-28,12:02:18.860738,49,21.8896,35.1262,1
156,2004-02-28,12:03:17.073878,49,21.8994,35.1609,1
157,2004-02-28,12:04:47.249592,49,21.9288,35.1609,1
158,2004-02-28,12:05:18.906698,49,21.9484,35.1262,1
159,2004-02-28,12:05:47.720542,49,21.9484,35.1262,1
160,2004-02-28,12:07:17.675944,49,21.968000000000004,35.1262,1
161,2004-02-28,12:08:16.964537,49,21.968000000000004,35.1262,1
162,2004-02-28,12:08:49.051347,49,21.968000000000004,35.1609,1
163,2004-02-28,12:10:18.446853,49,22.0268,35.0915,1
164,2004-02-28,12:13:18.356308,49,22.066,35.0222,1
165,2004-02-28,12:13:46.912948,49,22.0856,35.0568,1
166,2004-02-28,12:14:16.909408,49,22.0954,35.0222,1
167,2004-02-28,12:16:48.21495,49,22.1346,34.9528,1
168,2004-02-28,12:18:47.234253,49,22.164,34.8834,1
169,2004-02-28,12:19:48.141065,49,22.1836,34.9181,1
170,2004-02-28,12:20:18.147581,49,22.1836,34.8834,1
171,2004-02-28,12:21:17.160519,49,22.1934,34.8834,1
172,2004-02-28,12:22:49.153567,49,22.1836,34.9528,1
173,2004-02-28,12:23:48.294562,49,22.1836,34.9528,1
174,2004-02-28,12:24:17.898654,49,22.1738,35.0222,1
175,2004-02-28,12:24:47.110601,49,22.2032,35.0222,1
176,2004-02-28,12:25:18.421746,49,22.2228,34.9528,1
177,2004-02-28,12:28:19.356092,49,22.2522,34.9528,1
178,2004-02-28,12:28:47.36707,49,22.2522,34.9528,1
179,2004-02-28,12:30:47.458396,49,22.2914,34.9528,1
180,2004-02-28,12:31:49.647183,49,65.38828420230979,99.48503716116849,-1
181,2004-02-28,12:35:17.65971,49,62.18170815976609,100.47441460132711,-1
182,2004-02-28,12:36:17.230177,49,22.3992,34.8834,1
183,2004-02-28,12:36:49.021597,49,22.3992,34.8834,1
184,2004-02-28,12:37:46.991281,49,22.409,34.8487,1
185,2004-02-28,12:38:47.256891,49,22.3992,34.9528,1
186,2004-02-28,12:39:19.046348,49,22.4188,34.9181,1
187,2004-02-28,12:40:18.888013,49,22.458,34.8487,1
188,2004-02-28,12:40:48.429342,49,22.4776,34.7792,1
189,2004-02-28,12:42:17.552566,49,22.4972,34.8139,1
190,2004-02-28,12:43:17.73182,49,22.4972,34.8834,1
191,2004-02-28,12:44:48.332818,49,54.4087552687469,89.28214777397571,-1
192,2004-02-28,12:46:18.881219,49,63.29332624058172,93.88953651237793,-1
193,2004-02-28,12:46:47.974947,49,22.507,34.8487,1
194,2004-02-28,12:47:48.113787,49,22.5658,34.675,1
